,eso_F18_0,de_F18_0,ga_F18_0,pso_F18_0,eso_F18_1,de_F18_1,ga_F18_1,pso_F18_1,eso_F18_2,de_F18_2,ga_F18_2,pso_F18_2,eso_F18_3,de_F18_3,ga_F18_3,pso_F18_3,eso_F18_4,de_F18_4,ga_F18_4,pso_F18_4,eso_F19_0,de_F19_0,ga_F19_0,pso_F19_0,eso_F19_1,de_F19_1,ga_F19_1,pso_F19_1,eso_F19_2,de_F19_2,ga_F19_2,pso_F19_2,eso_F19_3,de_F19_3,ga_F19_3,pso_F19_3,eso_F19_4,de_F19_4,ga_F19_4,pso_F19_4
478,91708.47174713806,2770543.6327624917,1200155.8358088725,687854.8241324584,180655.00666396174,1559723.3197321116,8757539.33628745,1316728.6272641632,232452.5997120652,1921803.2660908296,1929636.5837557362,1350998.5833190472,173201.91262191322,1949217.4087907947,8341129.92573547,16431601.29661172,269463.6721079742,1821617.8720106937,1892390.5851662895,344622.6998229306,413115.6183048832,2628989.497482676,3824.6427234067833,4325326.934236042,2000553.1505108187,686629.6614358843,2117.62240409954,17887217578.247032,1348204.105122431,2395104.330067445,3565.010573184236,13462914.874119818,1656908.9177846946,3530720.433570574,2614.2024758147777,859083500.3594931,914545.4137321869,1614417.4257169657,1986.4084341335606,1064211895.0144258
479,91708.47174713806,2770543.6327624917,1200126.537167416,687845.7210968736,180655.00666396174,1559723.3197321116,8757539.33628745,1316728.6249937583,232410.8948212579,1921803.2660908296,1929559.851274716,1350998.5833186884,173201.91262191322,1949217.4087907947,8341060.864309575,16431601.29661172,269463.6721079742,1821617.8720106937,1873708.00084316,344598.9946690475,411975.0752676051,2628989.497482676,3824.1542473247473,4325326.934198304,2000553.1505108187,686629.6614358843,2116.887261244353,17887217578.247032,1348204.105122431,2395104.330067445,3565.0072394036365,13462904.18139519,1656908.9177846946,3530720.433570574,2614.185745256665,859083500.3594931,913876.6666726703,1614417.4257169657,1986.2055124778417,1064211863.1978545
480,91708.47174713806,2770543.6327624917,1200153.8938449656,687838.566057528,180655.00666396174,1559723.3197321116,8756836.461905554,1316728.6231781659,232370.1298802393,1921803.2660908296,1929468.3912156606,1350998.5833181979,173201.91262191322,1949217.4087907947,8341059.239890168,16431601.295629315,269463.6721079742,1821617.8720106937,1873359.738078858,344570.93316996616,410879.3933162388,2539858.8883778728,3824.1491535760515,4325326.934140941,2000553.1505108187,686629.6614358843,2116.4049870387325,17887217578.247032,1348204.105122431,2395104.330067445,3564.9945674639666,13462892.564450314,1656908.9177846946,3530720.433570574,2614.185745256665,859083500.3594931,913223.4119934961,1614417.4257169657,1986.1814151229387,1064211830.7518092
481,91708.47174713806,2770543.6327624917,1200089.0425685064,687831.9495486001,180655.00666396174,1559709.4852404073,8756790.373281464,1316728.6214655922,232330.2818012602,1921803.2660908296,1929468.554193553,1350998.5833158512,173201.91262191322,1949217.4087907947,8341059.35614892,16431601.295629315,269463.6721079742,1821617.8720106937,1873359.738078858,344548.75972838065,409826.564525852,2539858.8883778728,3824.026488486983,4325326.934083345,2000553.1505108187,686629.6614358843,2116.4049870387325,17887217578.247032,1348204.105122431,2395104.330067445,3564.9866597793407,13462882.631314483,1424876.7066914574,3530720.433570574,2614.1833525992815,859083500.3594931,912585.2821617342,1614417.4257169657,1985.066117532453,1064211802.0640513
482,91708.47174713806,2770543.6327624917,1200068.0535662642,687822.4116382261,180655.00666396174,1559709.4852404073,8756787.926775664,1316728.6190471852,232291.3281299942,1921803.2660908296,1929468.555912433,1350998.5833145054,173201.91262191322,1949217.4087907947,8340915.192642538,16431601.295629315,269463.6721079742,1821617.8720106937,1873358.9921532588,344522.0738049508,408814.92024300375,2539858.8883778728,3823.9790719824905,4325326.934037269,2000553.1505108187,686629.6614358843,2116.335898588705,17887217578.247032,1348204.105122431,2395104.330067445,3564.9939169728395,13462872.081043486,1424876.7066914574,3530720.433570574,2614.1388752784565,859083500.3594931,911961.9369038609,1614417.4257169657,1984.5604505509195,1064211767.1813238
483,91708.47174713806,2770543.6327624917,1200064.1192754412,687813.4205034768,180655.00666396174,1559709.4852404073,8756257.305141661,1316728.6168674568,232253.2470240158,1921803.2660908296,1929470.7213396637,1350998.583314373,173201.91262191322,1949217.4087907947,8336239.923818296,16431601.295629315,269463.6721079742,1821617.8720106937,1873345.9148718168,344494.5993100682,407843.0206811168,2539858.8883778728,3823.9530725457107,4325326.933963111,2000553.1505108187,686571.6292793158,2115.7063010040483,17887217578.247032,1348204.105122431,2395104.330067445,3564.9581383831596,13462859.805466201,1424876.7066914574,3530720.433570574,2614.1747077212435,859083500.3594931,911353.0361996633,1614417.4257169657,1984.7593622610173,1064211724.7194992
484,91708.47174713806,2770543.6327624917,1200058.0859745315,687806.3753679711,180655.00666396174,1559709.4852404073,8755218.473209452,1316728.6147813322,232216.0172368895,1921803.2660908296,1929467.1676826328,1350998.5833122085,173201.91262191322,1949217.4087907947,8336229.194902112,16431601.295629315,269463.6721079742,1821617.8720106937,1873345.8313065497,344469.4352742963,406909.591887472,2539626.3144703708,3823.9255766500582,4325326.933899847,2000553.1505108187,686571.6292793158,2115.665517286296,17887217578.247032,1348204.105122431,2395104.330067445,3564.9582531754527,13462848.50750825,1424876.7066914574,3530720.433570574,2614.1793786490875,859083500.3594931,910758.2625388614,1614417.4257169657,1984.5493469304768,1064211690.7601516
485,91708.47174713806,2770543.6327624917,1200059.9704959781,687799.5923640253,180655.00666396174,1559709.4852404073,8754425.875629442,1316728.6124716902,232179.61809742736,1921803.2660908296,1929431.9603448412,1350998.5833113536,173201.91262191322,1949217.4087907947,8336272.248472085,16431601.295629315,269463.6721079742,1821617.8720106937,1873346.6468651616,344445.3816707785,406013.3646250079,2539626.3144703708,3823.8107716013824,4325326.933849268,2000553.1505108187,686571.6292793158,2115.5574764728262,17887217578.247032,1348204.105122431,2395104.330067445,3564.9389439999422,13462836.448522821,1424876.7066914574,3530720.433570574,2614.1758304355317,859083500.3594931,910177.2800156486,1614417.4257169657,1984.486514168009,1064211657.8752366
486,91708.47174713806,2770543.6327624917,1200044.8457484334,687790.781679674,180655.00666396174,1559709.4852404073,8754425.6957885,1316728.6101455232,232144.0294929092,1921803.2660908296,1928868.8196896862,1350998.5833095175,173201.91262191322,1949217.4087907947,8336230.935859119,16431601.295530796,269463.6721079742,1821617.8720106937,1873105.3925734588,344422.1338371457,405152.9860992116,2539626.3144703708,3823.8107716013824,4325326.933789517,2000553.1505108187,686571.6292793158,2111.567380294193,17887217578.247032,1348204.105122431,2395104.330067445,3564.938786071837,13462825.42071248,1424876.7066914574,3530720.433570574,2614.0132244330043,859083500.3594931,909609.7653983375,1614417.4257169657,1984.4994566597275,1064211616.381015
487,91708.47174713806,2770543.6327624917,1200050.4165743326,687782.3139051422,180655.00666396174,1559709.4852404073,8754419.602705564,1316728.6077851462,232109.23185266857,1921803.2660908296,1928868.8196812894,1350998.5833069594,173201.91262191322,1949217.4087907947,8335270.748888019,16431601.295530796,269463.6721079742,1821617.8720106937,1872458.3522815688,344393.8520724545,404327.01353020215,2539626.3144703708,3823.7957986851006,4325326.933712587,2000553.1505108187,686571.6292793158,2111.567377983775,17887217578.247032,1347790.8960473076,2395104.330067445,3564.913990897876,13462810.630892437,1424876.7066914574,3530720.433570574,2614.122954412068,859083500.3594931,909055.3841671504,1614417.4257169657,1984.4672405652068,1064211580.322658
488,91708.47174713806,2770543.6327624917,1199084.2516902722,687775.4597575305,180655.00666396174,1559709.4852404073,8753905.700055629,1316728.6056380884,232075.2061339654,1921803.2660908296,1924924.627909812,1350998.5833042152,173201.91262191322,1949217.4087907947,8335268.131419531,16431601.295530796,269463.6721079742,1821617.8720106937,1872458.3471768259,344372.1677068544,403533.93322739913,2539626.3144703708,3823.7291586939264,4325326.9336483525,2000553.1505108187,686571.6292793158,2101.3091950286275,17887217578.247032,1347006.4866888837,2395104.330067445,3564.9028738756297,13462797.154017968,1424876.7066914574,3530720.433570574,2614.1054074062695,859083500.3594931,908513.8008825822,1614417.4257169657,1984.4672398107543,1064211548.0860211
489,91708.47174713806,2770543.6327624917,1198946.795532732,687769.3140830504,180655.00666396174,1559709.4852404073,8753905.222624717,1316728.6036291756,232041.93380022678,1921803.2660908296,1922225.8634437597,1350998.5833011265,173201.91262191322,1949217.4087907947,8335248.048932214,16431601.295530796,269463.6721079742,1821617.8720106937,1872300.8146535645,344350.5506484611,402772.280127053,2539626.3144703708,3821.8252101498247,4325326.933587855,2000553.1505108187,686571.6292793158,2101.2568994122657,17887217578.247032,1346238.3650935674,1146580.6659955513,3564.9030230570957,13462786.248273429,1424876.7066914574,3530720.433570574,2614.1059151708487,859083500.3594931,907984.679411798,1614417.4257169657,1984.4647148265708,1064211510.2571808
490,91708.47174713806,2770543.6327624917,1198921.9388594972,687760.6766162224,180655.00666396174,1559709.4852404073,8753899.712392192,1316728.6012018898,232009.39681157315,1921803.2660908296,1922225.3414280426,1350998.5832986736,173201.91262191322,1949217.4087907947,8335217.830034345,16431601.29545616,269463.6721079742,1821617.8720106937,1872149.2324390018,344326.8626627526,402040.66000341997,2539626.3144703708,3821.798683185437,4325326.933506729,2000553.1505108187,686536.6426834562,2101.2796750975554,17887217578.247032,1345486.171575709,1146580.6659955513,3564.9014406161536,13462771.59247497,1424876.7066914574,3530720.433570574,2614.044025722838,859083500.3594931,907467.6879427908,1614417.4257169657,1984.4563624422137,1064211468.2699975
491,91708.47174713806,2770543.6327624917,1199064.5415230424,687753.6654452939,180655.00666396174,1559709.4852404073,8753853.757521601,1316728.5991621292,231977.5776079869,1921803.2660908296,1922221.6108949669,1350998.583296724,173201.91262191322,1949217.4087907947,8335217.825563353,16431601.29545616,269463.6721079742,1821617.8720106937,1872149.4409848875,344301.3065248092,401337.8435883941,2539626.3144703708,3821.8281445600223,4325326.93334883,2000553.1505108187,686536.6426834562,2094.7077068162125,17887217578.247032,1344749.5703572205,1146580.6659955513,3564.901413811511,13462757.012784967,1424876.7066914574,3530720.433570574,2614.0493581382493,859083500.3594931,906962.4990706856,1614417.4257169657,1984.4563623687163,1064211422.1816863
492,91708.47174713806,2770543.6327624917,1199064.6753969372,687748.174298319,180655.00666396174,1559709.4852404073,8753853.60172441,1316728.5971805844,231946.45909637434,1921803.2660908296,1922083.6385511484,1350998.583292862,173201.91262191322,1949217.4087907947,8335199.6676712325,16431601.29545616,269463.6721079742,1821617.8720106937,1872149.0814172775,344278.8553870404,400662.72970484965,2539332.658347734,3821.776175259618,4325326.933222524,2000553.1505108187,686536.6426834562,2094.7598746600625,17887217578.247032,1344028.218431084,1146580.6659955513,3564.901152285458,13462745.405968826,1424876.7066914574,3530720.433570574,2614.0493581382493,859083500.3594931,906468.7932455054,1614417.4257169657,1984.4462942044925,1064211385.7712761
493,91708.47174713806,2770543.6327624917,1198639.4978463985,687741.8190409767,180655.00666396174,1559709.4852404073,8753852.907637922,1316728.5949642174,231916.02462760563,1921803.2660908296,1921377.679161957,1350998.5832904687,173201.91262191322,1949217.4087907947,8335195.765469583,16431601.295403497,269463.6721079742,1821617.8720106937,1872148.952752597,344254.7601940483,400014.3811237096,2539332.658347734,3821.5302270460543,4325326.933121485,2000553.1505108187,686536.6426834562,2094.8336832654763,17887217578.247032,1343321.794253512,1146580.6659955513,3564.901122673082,13462727.729237664,1424876.7066914574,3530720.433570574,2614.0393086524464,859083500.3594931,905986.2658644626,1614417.4257169657,1984.4112473459295,1064211353.4029896
494,91708.47174713806,2770543.6327624917,1198634.6585398105,687732.4894483158,180655.00666396174,1559709.4852404073,8753722.40894828,1316728.5929454388,231886.25799815377,1921803.2660908296,1921372.9237943194,1350998.5832873727,173201.91262191322,1949217.4087907947,8335195.765453391,16431601.295271957,269463.6721079742,1821617.8720106937,1870315.9844330691,344227.9839965332,399391.9083126644,2539332.658347734,3821.735983128089,4325326.933030662,2000553.1505108187,686536.6426834562,2094.796326808632,17887217578.247032,1342629.9711660126,1146580.6659955513,3564.8948511846665,13462713.698370475,1424876.7066914574,3530720.433570574,2614.0429970703194,859083500.3594931,905514.6132421893,1614417.4257169657,1984.4001832798272,1064211309.8346823
495,91708.47174713806,2770543.6327624917,1198634.5025761554,687725.0836172836,180655.00666396174,1559709.4852404073,8753719.744614797,1316728.5908180794,231857.14342696324,1921803.2660908296,1921372.9195323102,1350998.5832845252,173201.91262191322,1949217.4087907947,8335192.123895099,16431601.29524169,269463.6721079742,1821617.8720106937,1870315.9503863084,344205.83875316917,398794.46153992694,2539332.658347734,3821.259416319482,4325326.932904852,2000553.1505108187,686536.6426834562,2094.6947531204737,17887217578.247032,1341952.441036516,1146580.6659955513,3564.8943882481453,13462698.74712115,1424876.7066914574,3530720.433570574,2614.029850745321,859083500.3594931,905053.5505313901,1614417.4257169657,1984.3625555315439,1064211267.3305407
496,91708.47174713806,2770543.6327624917,1198631.1380437044,687719.5340202583,180655.00666396174,1559709.4852404073,8743358.498820402,1316728.5888079866,231828.66554718072,1921803.2660908296,1918997.4614022311,1350998.5832807233,166612.90470880107,1949217.4087907947,8326267.2018974945,16431601.29516948,269463.6721079742,1821617.8720106937,1870314.9143720919,344189.0594741671,398221.1588931961,2539332.658347734,3821.259416319482,4325326.932770573,2000553.1505108187,686536.6426834562,2094.551004910283,17887217578.247032,1341288.89506985,1146580.6659955513,3564.8929370035403,13462683.12070139,1424876.7066914574,3530720.433570574,2613.968234670656,859083500.3594931,904602.8112036239,1614417.4257169657,1984.1913018710275,1064211233.3019975
497,91708.47174713806,2770543.6327624917,1190652.4121411908,687711.4197173651,180655.00666396174,1559709.4852404073,8736870.422089398,1316728.586344947,231800.80939140392,1921803.2660908296,1919022.636571952,1350998.5832767,166612.90470880107,1949217.4087907947,8335187.461935057,16431601.29516948,269463.6721079742,1821617.8720106937,1870314.5948661251,344169.3006862117,397671.09731590666,2539332.658347734,3821.259415630686,4325326.932662849,2000553.1505108187,686536.6426834562,2094.672071641771,17887217578.247032,1340639.0338605496,1146580.6659955513,3564.8913660486155,13462667.966629907,1424876.7066914574,3530720.433570574,2613.968234670656,859083500.3594931,904162.1341467825,1614417.4257169657,1984.1524176398843,1064211194.0159303
498,91708.47174713806,2770543.6327624917,1190652.4120560472,687704.285285183,180655.00666396174,1559709.4852404073,8736239.212948294,1316728.584072699,231773.5603809016,1921803.2660908296,1918997.4554418551,1350998.5832724047,166612.90470880107,1949217.4087907947,8335187.436367016,16431601.29516948,269463.6721079742,1821617.8720106937,1870131.6440042094,344148.9563914758,397143.34216081933,2539332.658347734,3821.162570311904,4325326.932518644,2000553.1505108187,686536.6426834562,2094.673278313575,17887217578.247032,1340002.5660121099,1146580.6659955513,3564.891704210524,13462650.819745827,1424876.7066914574,3530720.433570574,2613.9538066050527,859083500.3594931,903731.271501328,1614417.4257169657,1984.1855924806705,1064211146.686308
